user_id,total_play_seconds,artist_name,genre_name,track_name
FCC83ECE,20.68866021151085,Markella Hatziano,Pop: Euro-Pop,Ellada
7FC8F249,1.185,Ted Dr J Jablonski,Folk: Modern Folk,Water On the Moon
CDA042D8,2.825539449674149,Alan Elsdon,Dixieland (Revival),I Cant Get No / Satisfaction
CD1B0CCD,7.627999999999999,Geoff Gascoyne,Jazz,Maybe
D37B2118,18.827,Bill Stagmeyer,Jazz,Rumba: Cherry Pink and Apple Blossom White
D590572C,58.475,Iakopo,Reggae,Touch Down
DBE08F41,200.59425,jeffkali,Baile Funk,Mago da Ilusão
75A019A9,224.0,Teddy Robb,Country,Really Shouldn't Drink Around You
67545E10,52.777,Xavier,Edm,Makom Like
593A7B75,1.825,Meniketti,Rock,Lay Me Down
A82D349B,187.350167,Bossanova Orquesta,Instrumental,Soy Lo Prohibido
F72C850B,5.462999999999999,Den Svenska Björnstammen,Pop,Hatar allt
A707572D,100.0,Choreo,Electronic,Prologue
EBA4E66B,1.3519999999999999,Badem,Rock,Elif
F655E2BB,277.942857,KBong,Reggae,Living in a Dream
1E24D9E4,6.659,Rikki Lee,Pop - Dance,Smile
F8917E14,0.0,Soft Hair,Alternative,Lying Has To Stop
AF691C69,1.7409999999999999,Brian Evans,Pop,Don't Worry Be Happy
920CDFBC,0.0,Silly Boy Blue,Pop - Rock: Alternative - Indie,The Fight
1ECD517D,299.0,Dimi Phaze,Electronic,All This Love (Remake)
979EF64A,122.137,Ramalho,Electronic,Nimble Like Jack
4D1255F1,11.18,Bootshape,R&B - Comtempory,Special One
D22A79D5,0.0,Herve Vilard,French Pop,L'idiot
5E6EE417,3.0,Smithmonger,Electronic,Things You Do
3DD90097,224.27535099999997,Kim Carnes,Rock,Bette Davis Eyes
37E06244,450.0,Krankbrother,Electronic,Circular Thing
9FB50C8E,0.0,Heart Rate,Dance & Electronic,Fall From Grace
33D64828,0.1,"Björn ""Speed"" Strid",Metal,Ripples
43F30BEB,3.57903481,Munky,Electronic: Hard House,Dark Becomes Light
AD2C932B,64.417,xviciousx,Rock,Cursed
B0474040,113.833,Major Parkinson,Rock,Heart of Hickory
18EADB74,20.980479000000003,InAeona,Metal,A Ways Away
982A919E,46.15,Toony,Hip-Hop/Rap,Bang Bang
667F73D2,210.99900000000002,Arif Sağ,World,Yolver Dağlar
40066C6F,307.0,Walshingtin,Electronic,Pretty Cool
6AA0BFED,1.2035910000000003,Mike McCready,Soundtracks,Pretty Sad View
AE6F7ABC,336.74449,Miss Rayon,Rock: No Wave,Red Plum
32F72971,1.621,Andrew London,Rock/Alternative,American Summer
C517EC45,149.156,ZeMaria,Electronic,The Space Ahead
4B20E038,229.616327,Joe Augustine,Jazz (Contemporary),Cinema Paradiso Love Theme
7977B367,2.5669999999999997,Marey,Alternative,Owls
3C588EE0,182.23020400000001,Dead Sara,Rock: Album Rock,Mother Teresa
6980D0EE,13.514053,Gypsy Hill,World,Sugar
E9BC4E1,13.415,Barlume,Rock: Modern Rock,Semplicemente
D2F9D57B,26.0,Paul Kuzmin,Electronic,My System
3452C591,57.297,Michael Laechel,Pop: Psychedelic Pop,Friends Go
4BA7A029,265.822041,Hypefactor,Electronic: Pop Crossover,Leningrad
AD68730A,2.5580000000000003,Feo,Rock,Tenaz
B6FDD61B,3.3035370000000004,Badge of Courage,Rock: Classic Rock,Love Is My War
4AB86EE0,134.0,Jabu & Cristal Quesbos,Ambient / New Age,Ondas Alfas
38571120,9.140237475166792,Alberto Baldan Bembo,Miscellaneous - Soundtrack - Movie,Mubu
AF306AEB,1.148,Piotr Rubik,Pop,Twoj wiersz szuka ust
E8B2F885,171.72898,Martin Jacoby,Classical,River Flows in You
783BC606,25.471,Roberto Bravo & Georg Gratzer,Classical: Film Music,Howl's Moving Castle Theme
FE9B3AFB,5.382983,Masih,World,Akharin Ahang
DE647481,15.039558597428574,Someone Like You,Pop,Someone Like You
5CC96C9E,0.1,Beatles Rumba Band,Latin Music,Yesterday
4F748FC2,206.0,Turbostyle,Latin Music,Toca's Miracle
BFD26A9C,119.53399999999999,Joey Dee,Rock - Rock 'n' Roll,Peppermint Twist
8220ECC1,269.72,Hossam Ramzy,Arabic,El Hob Gameel
1AB50772,341.0,HVL,Alternative - Electronic / Ebm,Whirlpool
9B18DE85,2.02,Colonia,Pop,Sexy Body
28322930,216.0,Saturday Night Fever,Pop,Disco Inferno
84E105A3,0.0,Obnoxious,Rock - Hard Rock / Heavy Metal,Mydriasis
BE54C23D,133.87341599166663,Kuroma,Pop,20+Centuries
5882EC05,583.993,Yoga Sonics,New Age: Yoga,Breathe
407E6B6A,3.0,Leonora Decapo,Pop,My Heart Will Go On (Love Theme From Titanic)
4A117939,221.54445800000002,Apocalyptica,Classicmetal,I Don't Care
31DCEE2B,19.062,Chris Rael,Pop: Beatles-Pop,Sympathy
2A1F1D8D,1.0,Samir Siblini,World - Arabic,Athan
EB367645,210.72,Junior Kelly,Reggae,Ethiopia
1AC9FC50,149.0,Rai-Elle,R&B,Race
4C0A0CAC,2.474388779166662,The Adaptive,Electronic: Down Tempo,Ancestors (Past and Future)
42568DE0,134.15,David August feat. Yvy,Electronic,Until We Shine
B75C5EB3,89.92399999999999,Stuey Rock,Hip-Hop,Tryna Fuck
9BC7A6E8,345.0,Moshe Galactik,House - Minimal,Lost On Tatooine
EBF55ACD,0.0,Georgia Power Trio,Rock: Country-Rock,Boom Boom
8DC3FE1F,128.783673,The Louisville Boppers,Blues,Big Boppin' Daddy
DCFBD5A6,0.643,Sushil Mullick,Miscellaneous - Soundtrack - Children,Pagol Je Tui Kantha Bhore
11B7843F,95.00049399999999,SXX,Rock: Hard Rock,Divine Lividity
5F907E15,92.928,Grandmaster Slice,Hip-Hop/Rap: Hip Hop,Can't Stand It [feat. Chuck Smooth & Mike City]
434D5FB,9.344,Futurecop!,Electronic/Dance,Edge of the Universe
F905B180,0.1,Jacqueline Boyer,Pop,Monsieur Le Gendarme
1E085DC4,22.83054599049882,Acarahyba Trio,Jazz: Contemporary Jazz,Dança da Terra
FFF95E8C,144.58100000000002,JOHN.K,Pop,if we never met
270837A1,329.235,M.a.O.S. Beats,Indie Dance / Nu Disco,Deep Live Love
922D8468,202.762417,Noordkaap,Pop,Zoals Een Mooi Verhaal
F25C6E02,231.026917,JPattersson,Electronic,Lucky Man
60E4CC78,5.0,Laura Dickinson,Jazz,I'm Gonna Live Till I Die
ACF5ED13,201.49099999999999,Agorazein,Pop,Tentación
97862FAE,17.132,The Bitrebelz,Electronic,Skyrim
E5C50183,360.045708,Andre Rizo DJ Manuel,Dance - House - Deep,Andalus
8E46CDBC,0.0,Zé Paulo Medeiros,Children's,A Montanha
6121BB8D,59.883,jennylee,Alternative,long lonely winter
27DDB16F,2.552612,Baris kumru,Chill Out,Temptation Within
56F27152,1.8880000000000001,Da Foundation,Hip-Hop/Rap,Ammo
759F4D4F,6.697,Kollibeatz,Instrumental,Alphaville
394D24E5,288.77871,Graham Parker,Rock,Hey Lord Don't Ask Me Questions
2B482BCF,253.0,Spartak Mgeryan,Instrumental,Battle
35A1C55F,0.0,Dubstep Mafia,Electronic,Wild Ones
DA2C72BA,286.22075839999997,The Elysium String Quartet,Classical,Divertimento in D Major for Oboe Horns and Strings  K251: II. Allegro Molto
86C01B80,268.6954583,The Super Disco Band,Disco,Bedside Manners
D996FAA4,130.951837,Classical Music,Instrumental,La Paloma
AE6F7A7A,7.0,ENLTOIR,house,Mister Fantasy
E0B8448C,21.0,E. K Nyame,World,Menim Menim
F336231F,14.749,Dex Arson,Electronic,Roll Out
FA8B6C53,0.1,Timbiriche,Latin Pop,La Banda Timbiriche (En Vivo)
46E8F1CC,47.394,SD Project,Electronic,Inciting
81233A5C,132.559,Too Short,Electronic,Big Booty
B254CC23,205.0,Cut Off Your Hands,Alternative,Happy As Can Be
7B055B3B,6.787999999999999,Touve R. Ratovondrahety,Jazz: Gospel,Hatikva
F7A0426B,257.0,Chris Lord Ideal,Rock: Modern Rock,Lonely Blues
2B55629F,317.910204,Eliza Rickman,Folk,Coming up Roses
C8458E6F,2.0,Venom Blues,Blues: Rockin' Blues,Pain
F0AC82E7,2.0,Glam Sam & His Combo,Dance - Lounge,Give It To Me Baby
FB9747A7,0.1,Ivy & Gold,Pop,Red Wine
5242556D,35.0,Psychodelia,Pop,Blue Shirt
9892F14F,1.449,Steve Hogarty,Classical,Fur Elise
9899F82D,184.0,Peggy Lipton,R&B,Let Me Pass By
247ECE48,3.0,Asciinoid,Electronic,Hi-Gloss
A2D554A7,214.0,The Tosspints,Rock: Punk,We Are the Many
976841E4,472.961,That Needs An Edit,Indie Dance / Nu Disco,This Is More
A1AD7D76,52.816,SwuveJay,Hip Hop/Rap,2019
43F3BD85,77.0,MaxoTrill,Hip-Hop/Rap,Woah
176D7CAC,0.0,Haru,Electronic,Haru
840DD98C,523.128125,Rasa,Prog-Rock/Art Rock,Touchstone (Chintamanai)
9361D2ED,434.024,Stacker & Detune,Trance,Rosary
F0CE427F,0.0,Emmanuel Moire,Musical,La vie passe
4C5B99D5,50.56399999999999,DMX Krew,Electronica,Come to Me
5608933D,0.0,Fear of the Known,Metal/Punk: Heavy Metal,Kill Room
8E3B806D,231.44400000000002,Aerocar Model Four,Hard Rock,Wide Awake
D9C5CB50,11.0,Kas,Hip-Hop/Rap,Face Reality
3752904A,210.9649,J. Bailey,Rap/Hip-Hop,The Unknown
92E1E55C,219.357,AyyaN,Pop: Pop,Earthquake
52D654A6,10.0,Cleo Laine,Classical,Sometimes When We Touch
50057926,0.0,Sparkling,Alternative - Electronic / Ebm,We Don't Want It
38FC1F14,43.811158504,Sinetone,Electronic,Lore 2
13E32EA0,5.113683885,Elizabeth Gray,Pop: Quirky,12 Step Shuffle
468F5D12,5.568,Pinto Graham,Rock/Alternative,Sleeping Giant
C4645E94,210.21619500000003,Jessica Krash,Classical,Young Vilna
F85E904B,264.653,Charlie McMahon with Gondwana,World,Resonate the Head
EA10156,161.120496,Alexander King,Hip-Hop/Rap,Rodeo
57CCFB16,1.617,The Immortals,Electronic,Goro (The Outworld Prince)
EBD48D25,4.332,Dancefire,Dance & Electronic (Dance/Techno/Disco),Star
C3A60B4F,29.0,Young Phez,Electronic,Loca People (What the F**k!)
C2E36764,207.98429299999998,Makl,Hip-Hop/Rap,Day 6 (Granny Rap Pt. 2)
EB4B0819,0.0,Stephan Mikés,World - Worldbeat,Dancing on a Mountaintop
68514EEF,0.616,Carey James Chico,Videogame,Ember Main Theme
7F580A1B,195.88299999999998,BLACKTOP QUEEN,Rock/Alternative,Animal
D54E8207,12.337,Lilium Court,Rock: Acoustic,Whatever You Are
78048B6A,9.151,Mark McAdam,Pop: Quirky,While You Wait
95D6B831,15.416935625000002,In Tongues,Metal,With Eyes Fixed Firmly to the Dark
68EEAEA9,212.0,Compon,Dance,Breaking Point
8F9AF091,4.973488,Sloppy Seconds,Rock,Hooray For Santa Claus
978D754E,0.1,Die Guitarreros,World - Mediterranean,Rumbalero
8D182444,246.073425,NordicTrax,Western,Ntx5 the Introduction (feat. Mars Lasar)
A8925B34,1.0,Soulful House,Electronic,Kau
9D909A7C,0.0,Harry Davids,Pop,Shake Shake Everybody
F961475,3.0,Kzd,Hip-Hop/Rap: Hip Hop,Slowed Down
94F2ED4E,0.0,Sashfunk,Dance - House - Tech / Minimal,Loslobbos
C3499D73,7.004756257283948,The Savage Rose,Rock,For Your Love
C3C09F90,79.80199999999999,Catalynx,Electronic,Lights
B71BE4A4,5.528,Arp Frique,Electronic: Electro,Nos Magia
307CA3BC,2.68,Draconian,Epicmetal,The Everlasting Scar
E21165AE,385.149388,Sean Feucht,Religious,Finish What You Started (Song for North Korea) (feat. Kristene Dimarco)
F105A278,3.76,Cat Matlock   & Japa,Spiritual: Mantras,Appalachian Maha Mrityunjaya
EBB573E2,207.91,Romantic Sax Instrumentals,Jazz,Mellow Love
68E9986,7.0,Lee Andrews,Urban/R&B: Traditional R&B,Abide By the Golden Rule
6F36575A,6.033636022471911,Reeka,house,Summer
371CB157,267.5461,Dj Helio Baiano,Pop,Babulo
9ACBAE36,18.0,Jarnail Rattoke,World,Pubg
5E0B0237,6.443,Jack Ds,Dance - Trance,Marche Trance Movement
4BB8D0EC,1.705,Row Lee,Electronic,Gravity Falls
AB106F5D,183.45795900000002,Saint Bushmill's Choir,Rock: Punk,The Secret Set (Drowsy Maggie / The Star of Munster)
C301BD3D,0.0,EpicLLOYD,Hip-Hop/Rap,Goodbye
C10C34D9,117.0,David O’Dowda,Electronic/Dance,Days
C88B6379,395.0,Low Slung,Dance - House,Set Adrift
4F184C94,0.527,Digital Sound,Dance - House - Electro,Hipnotico
1B89EE56,0.0,Chill With Beethoven,Instrumental,Turkish March
2A58868C,187.167,Mazz Murray,Pop,Love of My Life
881D45C7,349.54400000000004,Double Zero,Dance - Dubstep,Dub in London
635E7625,2.468,Aden,Rock,Sadness
CC955287,1.331,Callejeros,Rock,No volvieron mas
72464E56,5.655,Indigaz,Pop,Dj's Play
5717B57A,307.54200000000003,Litvintroll,Folkmetal,Kryzak (Piesnia pra troliau II)
96A2D631,4.183,Sweatson Klank,Dance & Electronic (Dance/Techno/Disco),Low Moon
88878AF7,454.0,Ratvader,Electronic,Sky
BA09452F,17.243,Amphibious Zoo Music,Rock,Suspended Adrenaline Vol. 4
C6B69657,5.5825830000000005,ADALNA,Dance,Danger Up!
B232CDF8,2.029,Bengt Hallberg,Jazz,Caprice No. 24
C426B565,1.0,747,Techno - Acid,Night Passage
8CB0CA9A,0.1,Mr.De',Dance,Bitches N Niggaz
9AE5A982,0.1,Kode 10,Rock,Possessed
91772A0C,296.0,Linda Lee Hopkins,Dance - House - Progressive,Real Love
D7B0115E,179.0955,Sesion Cubana,Latin,Quien Te Quieta Lo Bailao
75B6C7D8,246.99,Deep Sea Arcade,Alternative,Close To Me
4A60CFCC,82.12637,Hwi,K-Pop,Into the Basement
7616944,241.5542083,Night Tales,Electronic,Want
9205B4B1,0.0,Darwin,Dance,Laura
C6075F0E,18.333634195833326,$kyhook,Pop,Shawty
778C5495,0.0,Wendy And Lisa,Rock/Alternative,All Nite
2CAE1547,197.54997629824558,Takuma Iwakawa,Drum & Bass,Furusato
5C87D8E0,14.395999999999999,8kids,Rock,Dein Zuhause
C8C1CE79,19.974608,Breaking the Spell,Folk: Progressive Folk,Spell Is Broken
E1448149,153.913469,S HipHop & Trap,Instrumental,Single Grace
4950B14C,104.245,Pj Mof,Alternative - Electronic / Ebm,Fashion Lady
677FD359,49.42575,Lieutenant Dy,Reggae - Dancehall,Ma Miss
BC7793F9,19.0,D.N.A Son's of N.W.A,Electronic/Dance,Straight Outta Compton
929649FB,7.0,Abluka Alarm,Turkishrap,Ring
4F3942C9,0.1,Ervin Pope,Jazz,Fall Back
63EA5728,0.0,Santiago Cruz,Pop,Cómo Haces
14C9A86B,24.887663,William Cartwright,Soundtrack,Super Girl
7B0B5BA2,207.0,DJ Gollum,Dance,Good Stuff
C8F11D2B,18.909000000000002,Odessa,Rock,Dirty Bomb
25EB5CCF,5.649,Dimitri Echo,house,UMF
AE45F381,16.358784111111127,Elias Abbas,Hip Hop,Problems
5DB330E2,3.02,Noémie Malengreaux,Spiritual / Gospel,Plus de toi
5BB9936B,12.285,Lacrimosa,Epicmetal,Die Schreie sind verstummt
AB2183FD,1.014,Double Game,Electronic,12pm
3B13CEB7,2.0,Atlantic,Rock/Alternative,Surrender Dorothy
8701A121,4.926171201736112,Nancy Enslin,Classic,Bach Gounod's Ave Maria
7F869C8F,0.1,Guapo,Hip Hop/Rap,Mariah Carey
73838132,258.899,Dunkan,Dance - House - Progressive,Relive
30E518AD,485.715,Sky Driver,Electronic,Rome
620657D6,472.267,Christopher Warren-Green,Classical,Façades
8DED689C,1.0,Wampire,Rock,Das Modell (Kraftwerk Cover)
8FA1E04C,0.1,8-Bit Misfits,Rock,Where the Streets Have No Name
AA038FB7,225.149388,Rebekka Bakken,Jazz,Cover Me With Snow
8981810F,3.13,MUG-B,Hip-Hop/Rap: Hip Hop,These Hands Are Mine
E093B991,1.954,Evacuate the City,Metal/Punk: Post-Hardcore,The Catastrophe
9B5FA79B,0.1,LAIRE,Chillout,Vanished
55484FEB,23.839000000000002,Mamadou,World: Afro-Pop,Allah
4DCDCCE2,235.598367,Phoria,Electronic,When Everything Was Mine
7641B632,216.0,J.Y. Park feat. Heize,World Music,후회해 (Duet. 헤이즈) Regrets (Duet. Heize)
DADE5A21,2.569,Circus,Pop,Wu Niang
FC92A459,264.280816,Erol Türkmen,World Music,Bahtı Karalı
30DCCB55,1.7054479999999999,Marteen,Pop,NOTHANKYOU.
6453F841,263.732225,Hazem Beltagui,Dance,Unbroken
34670B38,2.089,Sleep Aid Noise,Ambient,White Noise Rain Sounds (Looped Sleep Focus Rain Noise)
93BCE7F,0.718771,Robert Wagner,Classic - Opera,"Hoffmanns Erzählungen Akt I: ""Phöbus stolz im Sonnenwagen"" (Olympia)"
77308473,1.0,Oswaldo Von Schnoobenstein,Electronic: Ambient,O-Zone
4ACD0F61,0.0,Tobix,Dance,Wanna Catch You
B39B4261,4.487,Los Natas,Rock,Wind Blows
D8204972,2.307,Cellski,Rap,Little Big & Big Mafi
5C1AA420,2.259,J.Morgan,Hip-Hop/Rap: Hip Hop,Human
3416BC2,2.436388,Trio Raisner,Pop - French,Comment ça va ?
9B4F78B7,14.0,CFACODY FOSTER ARMY,Hardcore,SHAKE YOUR ASS
D43FB1B3,202.0,Shigezo Kamimura,World: Japanese Contemporary,Shogun
855308CF,0.24100000000000002,Gods Tower,Metal,Inis Afalon
C27AE0C8,153.41714299999998,Missing in Action,Classical: Contemporary,Magic Kingdom
F06BC1F1,6.76,Carol of the Bells,Holiday,Carol of the Bells (A Cappella)
D7699094,4.966,Johnnie Taylor,R&B,Please Don't Stop The Music
241C40B5,277.733,Doughboyz Cashout,Hip-Hop/Rap: Street Rap,Grind 2 Shine
E04F150E,208.81900000000002,GENER8ION,Electronic: Electronica,The New International Sound Pt. 2
247FFB5B,3.0,Sammy Salminen,Holiday/Season,Jouluyö Juhlayö
96A6F45E,41.765,Ricardo Monteiro,Soundtrack,Noites de Luar (2019)
A36B5993,162.750317,Angus Powell,Pop,Monsters
240386D6,188.0,Arax,World Music,Chinar Es
59723F55,176.11700000000002,Uzi Biggaveli,Hip-Hop/Rap,Band$
BF55B1E1,12.115,skhole,Underground,A Cacimba
95E9D55E,4.077,Belter,Rock: Punk,Poison
32898D49,23.535,Leo Reisman & His Orchestra,Jazz,Gay Love
D179351D,0.069,TD,Electronic,Taciturn
C7DAFBC0,162.0,The Boogie´s Mood,Jazz,Moonlight in Vermont
1E31B43F,3.186772,Compton's Most Wanted,Rap,Driveby Miss Daisy
68CC9564,0.1,Susumu Yokota,Experimental,Lily Scents Jealousy
D534504,3.579478,Hermann Max/Das Kleine Konzert/Markus Brutscher,Classical,Passions - Pasticcio: Nr.26 Arme Seel zerschlagenes Herz
C0D3ED1E,1.1969290000000001,Willem van Otterloo,Classical,Concerto for piano and orchestra no. 1 in f sharp op. 3: Allegro vivace
2C9D272C,162.32,Neurotic November,Rock,Truth About You
E7BD0130,230.008125,Werner Hollweg,World - French,Lascia ch'io pianga
DDDF4F3F,323.197,Thierry Escaich,Classic,Prelude improvisé
4DA768C,0.677,Reset!,Dance/House,Facci fare una festa
950C214C,0.0,Chema Rod,Comedy,Stream Presentation 2
ED31BA5C,117.164483,Mohamed Tarek,World Music,Mawteny
8995DECD,73.915,Little Rumba,Alternative,Poisson Rouge
D3A69196,352.0,Otoniel,Electronic,My Way
759AF568,201.53599999999997,Odd Future,Rap,Oldie
363A0815,150.214876,Kobong,Rock,Lust
525145C3,6.685,N2o,Trance - Progressive,Wild Hunt
8B863969,221.83183300000002,Gigi Rowe,Pop,South Beach Stars
E510D1C,263.967347,V-12,Hip-Hop/Rap,Let Me Ride
C62DA064,197.146122,The Escorts,Soul,I Can't Stand (To See You Cry)
9820A8C3,5.0,Solomun & Gebrüder Ton,Electronic,Tagesschau
B4FCA4F7,219.533,The Zannies,Rock/Alternative,Shattered
72B6889E,0.0,Erie Chapman,Spiritual: Inspirational,Hymn of Healing (Choir)
14BBCD01,136.563186,Leopard Bonapart,Local-Indie,The junosong
375DFCE,396.759,Bruno Monteiro & Joao Paulo Santos,Classical,II. Tarantella
C59D0D5D,3.0643530458333337,Shane Capone,Hip-Hop/Rap: Underground Rap,Getcha Weight Up  (feat. Haystak)
DE4F30D8,21.686252,Lanza,Christian,Pour Out My Soul
8614ED6E,1.0,Fabio Orsi,Ambient,Just For A Thrill 5
6B1F045C,6.791,KIN,Singer/Songwriter,Faded X Let Me Love You
611342DA,5.24771,YUNG BOSS,Hip-Hop/Rap: Dirty South,Nigga Like Me
8D319C96,2.0,Greg Connor,Easy Listening: Classical Pop,Americana
DB0428A4,69.707,Suvojit Dev,World Music,Chaal Hawa
DDFCE8B8,5.461690866666674,Evil Symbols,Instrumental,Forever Kept
CA4D2629,172.275,Instrumental Hits,Country,You Belong With Me
2E63E23B,2.36,Soothing Lullabies,New Age,"Piano Sonata No. 14 in C-Sharp Minor Op. 27: No. 2 I. Adagio Sostennuto - ""Moonlight"""
733A0D56,0.0,Ruth,Electronic,Mots
5456900A,5.038410249370278,Axos,Hip-Hop/Rap,Keith Moon
935095AB,0.669,Olivia Olson,Pop: Dark Wave,Suspicious
48F9F265,3.446,Inspiration Motivation Creation,Hip-Hop/Rap: Alternative Hip Hop,Creation
E6C70A77,0.0,Champanes,Alternative,We're In Trouble
913323D0,0.0,Deep Water Culture,Reggae: Reggae Rock,Policeman
8D6ED721,0.0,Panico,Alternative - Indie Rock / Alternative Rock,Iguana
A74C01D4,206.053878,Bonzana,Progressive House,Amazon
48CE94D3,1.97,Of Spire and Throne,Numetal,Legacy
871F506F,24.174,B2B,Dance,Stronger
97C15D87,334.41959199999997,Magik Brite,Industrial,They’ve Loaded in My Life
3986CC0B,296.0,Electron,Electronic: Dance,Sleeping Lair
D3D5FBD9,207.75900000000001,The Hair And Skin Trading Company,Alternative,Pipeline
2AFA6B84,6.19,Daniel Passino,Pop,I Don’t Want To Miss A Thing
CBD84F88,1.196624,John Frizzell,Films,The Deal
388F2962,14.0,La Tríada,Latin Music,Emigrar
DB4A3C7D,2.39803,Extinction A.D.,Metal,Pray to Die
69D11D97,231.967333,Green Cross,Reggae - Dub,Legal Gangstaz
CB7C3915,0.0,Diego Money,Hiphop/Rap,Rockstar Ft. Famous Dex
4353F506,275.356735,Anita Wilson,Gospel,That's What He's Done For Me
7DDA1A86,17.0,SILVA PACHINO,house,Groove Amore
6E0A2E47,7.635412,Matt Coleman,Rock,Happier Than Aware
CDBE4D44,166.71900000000002,KOLYA LORICH,Hip Hop,Bomba
BF55448D,253.283,Gianni Fiorellino,Pop - Italo,Annarella
2919DD0,2.052,Blue Drop Zonka,Psy Trance,Disco Tramps
6B3D2FC4,0.1,The Fall of Troy,Posthardcore,Panic Attack!
774E47E4,188.9,Sam Roberts,Pop,Bridge To Nowhere
B9EEBF23,0.225,Bulgarian National Radio Symphony Orchestra,Classical,Champagne Polka Op. 211
F57F6501,284.891429,Hopscotch,Electronic/Dance,Emotion
216DC3B9,341.054667,Slick Steve and The Gangsters,Rock - Rock 'n' Roll,Pink Elephants on Parade
D70D2963,60.662,Singapore Chinese Orchestra,Classical,Legend of the Merlion: Second Movement - Raging Sea
175D1C5A,91.898,Was du Liebe nennst,Pop International,Was du Liebe nennst
E2A86481,3.861,Mads Haaber,Pop,A Moment with You
B7A2BF1D,4.466,Halcyon Daze,Ambient,Orbiting a Distant Star
22D24DF,242.128958,Benjamin Amaru,Pop,Adventure Of A Lifetime
69FD8210,181.786122,Yulia Monastyrenko,Relax,To Heaven
A1776E73,188.200446,Aaron Static feat. Chase Vass,Dance,When We Love
9B7C8262,1.253,Marc Tanner,Pop,Ya Better Believe
8705186,180.34900000000002,Ray Darwin,Reggae,People's Choice
EB3163AA,6.0,Lándevir,Rock,Buscando el Paraíso
FAB47EBD,182.125714,Patrice Roberts,Dancehall,Like It Hot
D515FE61,3.0380000000000003,Preservation Hall Jazz Band,Soundtrack,Keep Your Head Up
4DB1F08E,199.067,Craset,Electronic,Time
DB43A9E3,1.7093029999999998,Mr Pickle,Electronic,Going Crazy
EFE4AEE7,3.6910000000000003,Frank McComb,R&B - Comtempory,Actions Speak Louder Than Words
4253AA43,1.6780000000000002,Theodor Munteanu,World Music,Sirtaki
2B25091F,1.255,Mo Gutta Game,Rap/Hip-Hop,Bay 2 Bay
7F0E5901,321.0,Murohashi Takuya,Electronic,In This Moment
80C60C1D,8.375385000000001,Lecuona Cuban Boys,Latin,Cachita
F0B00D5E,10.027999999999999,Eurobeat Dj,Electronic,Gabber
1A230517,330.840816,Fou Ts'ong,Classic - Solo Piano,Mazurka in B flat minor Op. 33 No. 4
846CB932,1.7611439999999998,Awakens VII,Dance - House,The Force Theme
BAEB3E43,3.443,Colin Blunstone,Pop,Smooth Operator
C4D9C4F4,5.2623185300000115,Bye Beneco,Rock,Chemirocha
F8C7C01C,0.1,Lori Yates,Pop,Free Me
DDBFCD42,3.136,Grupo Guadalupe,Latin Music,Zumba Que Zumba
F85D0091,199.0,Weissenburg,Electronic,Boy You Better
33C3D7E1,12.683845746290801,Draco Rosa,Latin Pop,Blanca Mujer
7BDE33DF,189.283265,Ashlee,Electronic: Deep House,Alone with You
945690DC,15.2,Natural Incense,Reggae: Reggae Rock,Northern Lights
52ECD12B,5.966274709374999,Lois Griscom Anderson,Gospel,Glorious Things of Thee Are Spoken
9852BFEB,4.107,Ernesto Germani,World - Mediterranean - Italien,Jannie
1CD25D,192.31400000000002,Phenomen,Pop - French,Trop cool pour la vie
C515BD80,19.324186237499987,Rinky Tinky Jazz Orchestra,Jazz: Jazz-Funk,Caruso
F78A1282,0.0,Hilda,Pop,Come the Weekend
BEE36053,193.0,Cluster Buster,Electronic: Experimental,Series 800 Kicks T-1000's Ass
305AE739,48.0,The Wind and The Wave,Indie,Young Folks
AF6D306F,0.0,Blizzy,Hip-Hop/Rap,Paparazzi
D94650A5,21.19,Vaughn Monroe and His Orchestra,Miscellaneous - Holiday - Christmas,Let it Snow
F81C8527,10.777599,Tony M Pro,Dance - Electro,Invaders
7365AEA4,16.999246,Bibster,Dance,8BIT
B02F6A44,0.1,Alexiane,Electronic,Safe Haven
E9D89116,7.74,CNU,K-Pop,The Way To Find Love
7AB36617,0.0,Jake Mandell,Electronic: Idm,China Patterns
6878C8A9,226.455,Wilson Meadows,Urban/R&B: Southern Soul,She's Gone
7161D49A,236.042417,MBmusic,Dance,Bossa
B0F57390,2.252336,Krush,Dance,Listen to your Heart
CE1AEEB,223.19,M + T,Electronic,ELEKTRO BREAKZ - Live Session (Porky buzz)
EF73F68B,58.114,DJ Butcher (AUS),Electronic,Grillz
57472BEE,268.01599999999996,DNB,Electronic,Dnb 2011
6E9A18F1,216.50285699999998,Don't Cry Out Loud,Western,Superstar
E307ED96,163.299183,Filentre,Reggae,La Marche
B2F9A360,4.0,SoyClassAct,Hip-Hop/Rap,Gucci
5B4C8FBC,1.6308755381944475,Tru Tru Song,Dance - House,Just What You Do
4BA55632,74.788372,Polina,Hip-Hop/Rap,Cool Race
51DFE06,180.244898,Romes,Rock,Believe
D6F76D5A,2.314,Armen Babakhanian,Classic - Solo Piano,Sonata Posthum In C Sharp Minor Op.80: Allegro vivo
54EA104E,6.937231028503571,Belaboris,Pop,Odotus
80A67D6D,70.0,Miguel Angel Muñoz,Pop,Dirás Que Estoy Loco
423002D8,0.0,ZBRAS,Pop,Oh Wow!
9CD5C8A3,1.475,Ruby Boots,Alternative,It’s So Cruel
